year,recipient_name,usd_disbursement_deflated,usd_disbursement_lwr,usd_disbursement_upr
2023,Northern Mariana Islands,1.62169129795097,0.295133022309713,2.94824957359221
2023,Mozambique,10.6409177847181,9.39863484198621,11.8832007274501
2023,Mauritania,2.36142269345914,1.0465882676858,3.67625711923248
2023,Montserrat,1.67348753457366,0.348936813325007,2.99803825582232
2023,Mauritius,1.62525519418572,0.298757191492251,2.95175319687918
2023,Malawi,4.67541556716032,3.39872950928413,5.9521016250365
2023,Malaysia,1.62258174282292,0.296038529463522,2.94912495618232
2023,Namibia,10.5591464522868,9.27537892202979,11.8429139825439
2023,Niger,10.5991713725246,9.36651630080505,11.8318264442442
2023,Nigeria,27.6366202528353,26.1341994012191,29.1390411044514
2023,Nicaragua,3.110855618758,1.80650805621704,4.41520318129897
2023,Niue,1.62169129795097,0.295133022309713,2.94824957359221
2023,Nepal,43.9230980039817,41.471461070229,46.3747349377344
2023,Nauru,1.62169129795097,0.295133022309713,2.94824957359221
2023,Oman,1.62169129795097,0.295133022309713,2.94824957359221
2023,Pakistan,44.6865371463544,42.4611398697917,46.9119344229171
2023,Panama,1.69584354781504,0.370675308545053,3.02101178708504
2023,Peru,35.9054472072157,34.0896136813228,37.7212807331087
2023,Philippines,19.4214330205927,18.019830526028,20.8230355151573
2023,Palau,1.62169129795097,0.295133022309713,2.94824957359221
2023,Papua New Guinea,1.7086271455038,0.383284803624292,3.03396948738331
2023,Poland,1.64689185049318,0.321964622436629,2.97181907854974
2023,North Korea,1.62169129795097,0.295133022309713,2.94824957359221
2023,Paraguay,2.93939369290351,1.60271322897686,4.27607415683016
2023,West Bank and Gaza Strip,36.6295396558129,32.0665473691952,41.1925319424305
2023,Romania,1.72702960757744,0.399047927115941,3.05501128803892
2023,Russia,1.62169129795097,0.295133022309713,2.94824957359221
2023,Rwanda,3.25471267361483,1.95371921756823,4.55570612966142
2023,Saudi Arabia,1.64339792038613,0.318318526673973,2.96847731409827
2023,Sudan,47.1218114197158,44.9077740320922,49.3358488073395
2023,Senegal,4.10692531961409,2.81789927687479,5.39595136235339
2023,St. Helena,1.62169129795097,0.295133022309713,2.94824957359221
2023,Solomon Islands,1.62169129795097,0.295133022309713,2.94824957359221
2023,Sierra Leone,1.66384297333215,0.339053887736889,2.98863205892741
2023,El Salvador,28.2995582424191,26.6361824376754,29.9629340471627
2023,Somalia,24.2281913224715,22.6993120194666,25.7570706254763
2023,Serbia,16.6962778858507,15.3184854102752,18.0740703614262
2023,South Sudan,55.8128085866651,52.9912617925385,58.6343553807918
2023,Sao Tome and Principe,1.82220932273062,0.498992421995726,3.14542622346551
2023,Suriname,1.88944194469972,0.567387976948404,3.21149591245104
2023,Slovakia,1.63467340077575,0.309110009588833,2.96023679196266
2023,Slovenia,1.62169129795097,0.295133022309713,2.94824957359221
2023,Eswatini,1.62174118094393,0.295187356185775,2.94829500570209
2023,Seychelles,1.62169129795097,0.295133022309713,2.94824957359221
2023,Syrian Arab Republic,137.643883804715,130.965188821147,144.322578788282
2023,Chad,12.8137954520651,11.5584217081932,14.0691691959372
2023,Togo,2.21283450534402,0.895833528692606,3.52983548199543
2023,Thailand,3.4008369066236,2.10493823079512,4.69673558245207
2023,Tajikistan,1.77197992631305,0.447989168991654,3.09597068363444
2023,Tokelau,1.64042063108628,0.314412658273544,2.96642860389903
2023,Turkmenistan,1.62169129795097,0.295133022309713,2.94824957359221
2023,Timor-Leste,1.65050092914503,0.324428969454014,2.97657288883604
2023,Tonga,1.84010052395482,0.516353956655099,3.16384709125454
2023,Trinidad & Tobago,2.00645229981982,0.67829811742288,3.33460648221676
2023,Tunisia,4.53874506203622,3.25509586715666,5.82239425691578
2023,Türkiye,51.1982449272178,48.4851966516364,53.9112932027992
2023,Tuvalu,1.62169129795097,0.295133022309713,2.94824957359221
2023,Tanzania,3.01932532061458,1.71587060094415,4.32278004028502
2023,Uganda,14.5902231316364,13.3101321258371,15.8703141374357
2023,Ukraine,175.201262471473,162.306232901455,188.096292041492
2023,Uruguay,2.74333011866157,1.37565622947955,4.11100400784359
2023,Uzbekistan,31.9272225151537,29.4062805833473,34.4481644469599
2023,Saint Vincent and the Grenadines,1.62373073558759,0.297214583272177,2.95024688790299
2023,Venezuela,9.01258843520684,7.76029418773331,10.2648826826803
2023,Viet Nam,3.41123022310767,2.11352952506704,4.7089309211483
2023,Vanuatu,1.96648081217133,0.645086512450321,3.28787511189235
2023,Wallis and Futuna,1.62169129795097,0.295133022309713,2.94824957359221
2023,Samoa,1.66329415044186,0.337405051027457,2.98918324985626
2023,Yemen,78.4640994923385,74.4903614935721,82.437837491105
2023,South Africa,3.56030132386218,2.2658375081052,4.85476513961916
2023,Zambia,3.31908630270257,1.96868295461917,4.66948965078597
2023,Zimbabwe,2.36182551050292,1.0491224033468,3.67452861765905
