donor_code,donor_name,year,recipient_iso3_code,usd_disbursement_crs,usd_disbursement_iati
301,Canada,2019,ARG,0.039221,0.039227718382
301,Canada,2019,ATG,,0.60296
301,Canada,2019,A_X,0.512435,0.512516
301,Canada,2019,BEN,0.142908,
301,Canada,2019,BFA,0.281474,
301,Canada,2019,BGD,4.810403,0.56640462988304
301,Canada,2019,BHS,,0.37685
301,Canada,2019,BLZ,,0.361776
301,Canada,2019,BOL,0.191969,0.038073961959
301,Canada,2019,BRA,0.114772,
301,Canada,2019,CAF,0.563677,
301,Canada,2019,CIV,1.171575,
301,Canada,2019,CMR,1.205954,
301,Canada,2019,COD,1.577874,0.0628427523
301,Canada,2019,COL,3.091271,
301,Canada,2019,DJI,0.076051,
301,Canada,2019,DMA,,0.844144
301,Canada,2019,DPGC_X,0.20643,0.1566532475625
301,Canada,2019,DZA,0.302893,
301,Canada,2019,ECU,0.923562,0.038073961959
301,Canada,2019,EGY,0.257649,0.25769003
301,Canada,2019,ETH,9.47109,
301,Canada,2019,E_X,0.060286,0.060296
301,Canada,2019,F6_X,,0.05858187199846
301,Canada,2019,F_X,5.707592,1.250747023515
301,Canada,2019,GHA,0.562863,0.02068567289778
301,Canada,2019,GRD,,0.844144
301,Canada,2019,GTM,0.306677,0.27623105
301,Canada,2019,GUY,0.118174,0.482368
301,Canada,2019,HND,0.176822,
301,Canada,2019,HTI,0.301432,
301,Canada,2019,IDN,0.561456,0.5615467822502
301,Canada,2019,IND,0.044876,0.04516862530247
301,Canada,2019,IRQ,3.951445,1.7521316659
301,Canada,2019,JAM,0.035726,0.422072
301,Canada,2019,JOR,11.009876,3.36610823755001
301,Canada,2019,KEN,0.809133,0.05551126096568
301,Canada,2019,LBN,15.47373,7.4408708409
301,Canada,2019,LBY,0.563828,
301,Canada,2019,LCA,,1.20592
301,Canada,2019,MDG,,0.00020381291605
301,Canada,2019,MLI,,0.00020381291605
301,Canada,2019,MMR,2.090472,
301,Canada,2019,MOZ,1.529767,0.00024457549926
301,Canada,2019,MRT,0.188817,
301,Canada,2019,MWI,0.497362,
301,Canada,2019,NER,1.055162,
301,Canada,2019,NGA,2.201303,0.0629558073
301,Canada,2019,NPL,0.679005,0.6791152393302
301,Canada,2019,O_X,0.325546,0.3255984
301,Canada,2019,PAK,1.457059,0.6273787087502
301,Canada,2019,PER,0.093439,
301,Canada,2019,PHL,1.047042,0.5615467822502
301,Canada,2019,PSE,5.085496,3.0060977798
301,Canada,2019,RWA,0.063597,0.0636062504
301,Canada,2019,S7_X,,0.01873786541177
301,Canada,2019,SDN,2.937002,
301,Canada,2019,SEN,1.029144,0.00069296391457
301,Canada,2019,SLV,0.111622,
301,Canada,2019,SOM,1.46948,
301,Canada,2019,SSD,3.205065,
301,Canada,2019,SUR,0.03298,0.361776
301,Canada,2019,SYR,7.25535,3.69442975565001
301,Canada,2019,S_X,2.609928,1.1123669875
301,Canada,2019,TCD,0.452374,
301,Canada,2019,TZA,0.713457,
301,Canada,2019,UGA,1.883904,
301,Canada,2019,UKR,,3.462234630571
301,Canada,2019,VCT,,0.90444
301,Canada,2019,VNM,0.142908,
301,Canada,2019,YEM,1.13159,
301,Canada,2019,ZAF,0.040137,-0.013974562736
301,Canada,2019,ZWE,0.497362,0.00044838841531
301,Canada,2020,A5_X,0.118715,0.118715416192
301,Canada,2020,A7_X,0.894722,0.00337807128
301,Canada,2020,ARG,0.015717,0.015714966464
301,Canada,2020,A_X,5.326752,2.23249135445632
301,Canada,2020,BEN,0.042649,
301,Canada,2020,BFA,0.769842,
301,Canada,2020,BGD,5.44382,1.266342280064
301,Canada,2020,BOL,0.061185,0.015252761568
301,Canada,2020,BRA,0.062303,
301,Canada,2020,CIV,1.27896,
301,Canada,2020,CMR,0.447398,
301,Canada,2020,COD,1.531845,0.019059086848
301,Canada,2020,COG,0.004474,
301,Canada,2020,COL,3.303525,
301,Canada,2020,DPGC_X,258.383614,0.137669630672
301,Canada,2020,DZA,0.29827,
301,Canada,2020,ECU,0.80014,0.015252761568
301,Canada,2020,ETH,4.522837,0.0009274041216
301,Canada,2020,E_X,3.519236,0.529376
301,Canada,2020,F6_X,,0.0623808372416
301,Canada,2020,F_X,6.371019,7.12231686120384
301,Canada,2020,GHA,0.695244,0.004424300928
301,Canada,2020,GTM,0.362698,0.2900384
301,Canada,2020,GUY,0.035268,
301,Canada,2020,HND,0.19245,0.12425424
301,Canada,2020,IDN,0.502028,0.50202798848
301,Canada,2020,IND,0.241731,0.243452834816
301,Canada,2020,IRQ,5.470027,3.05427584
301,Canada,2020,JAM,0.010662,
301,Canada,2020,JOR,6.845213,5.86772288
301,Canada,2020,KEN,0.844244,0.1015903232896
301,Canada,2020,LBN,28.577393,12.97075584
301,Canada,2020,LBY,0.521966,
301,Canada,2020,MDG,,0.00122897248
301,Canada,2020,MLI,,0.00122897248
301,Canada,2020,MMR,1.26901,
301,Canada,2020,MOZ,0.1864,0.001474766976
301,Canada,2020,MRT,0.186356,
301,Canada,2020,NER,0.372838,
301,Canada,2020,NGA,0.556763,0.086093283776
301,Canada,2020,NIC,0.124256,0.12425424
301,Canada,2020,NPL,0.586363,0.58636697984
301,Canada,2020,O_X,3.757828,0.29824
301,Canada,2020,PAK,0.909984,0.53714202048
301,Canada,2020,PER,0.400724,
301,Canada,2020,PHL,0.682633,0.50202798848
301,Canada,2020,PSE,3.031494,3.0314873216
301,Canada,2020,RWA,0.407695,0.0198145406976
301,Canada,2020,S7_X,,0.0099437272064
301,Canada,2020,SDN,3.184591,
301,Canada,2020,SEN,1.02099,0.0092271728
301,Canada,2020,SLV,0.051693,
301,Canada,2020,SOM,1.453922,
301,Canada,2020,SSD,1.602923,
301,Canada,2020,SUR,0.009842,
301,Canada,2020,SYR,6.080227,6.44004544
301,Canada,2020,S_X,7.48895,3.29890711157184
301,Canada,2020,TCD,0.559193,
301,Canada,2020,THA,0.115225,0.115223786304
301,Canada,2020,TZA,0.823463,0.0009274041216
301,Canada,2020,UGA,1.118387,0.0009274041216
301,Canada,2020,UKR,,3.7198901088
301,Canada,2020,VEN,1.789472,
301,Canada,2020,VNM,0.042649,
301,Canada,2020,YEM,1.103608,
301,Canada,2020,ZAF,0.098456,
301,Canada,2020,ZWE,,0.002703739456
301,Canada,2021,A4_X,9.573194,
301,Canada,2021,A5_X,0,
301,Canada,2021,A7_X,4.78503,0.0040088131875
301,Canada,2021,AGO,0,
301,Canada,2021,ATG,,0.957
301,Canada,2021,A_X,8.53184,8.877976015942
301,Canada,2021,BFA,0.808564,
301,Canada,2021,BGD,5.052545,2.65819658335
301,Canada,2021,BLZ,,0.5742
301,Canada,2021,BRA,0.085279,
301,Canada,2021,CIV,1.288697,
301,Canada,2021,CMR,0.598264,
301,Canada,2021,COD,1.645549,0.056990841325
301,Canada,2021,COL,2.293518,
301,Canada,2021,DMA,,1.3398
301,Canada,2021,DPGC_X,139.438157,0.1566189953625
301,Canada,2021,DZA,0.317866,
301,Canada,2021,ECU,1.196589,
301,Canada,2021,EGY,0.01673,0.0167243725
301,Canada,2021,ETH,6.18255,0.00222072807
301,Canada,2021,E_X,8.017551,7.757436258
301,Canada,2021,F6_X,,0.07645920876
301,Canada,2021,F97_X,,0.396511258
301,Canada,2021,F_X,14.117522,15.846224823154
301,Canada,2021,GHA,0.764636,0.030020348325
301,Canada,2021,GRD,,1.3398
301,Canada,2021,GTM,0.271408,0.0839392675
301,Canada,2021,GUY,,0.7656
301,Canada,2021,HND,0.116317,
301,Canada,2021,HTI,2.01436,0.39875
301,Canada,2021,IDN,0.344636,0.3445211165
301,Canada,2021,IND,0.052832,0.0546847384875
301,Canada,2021,IRQ,4.904556,3.32705835
301,Canada,2021,JAM,,0.6699
301,Canada,2021,JOR,7.45905,6.391779075
301,Canada,2021,KEN,0.981421,0.39367433677
301,Canada,2021,LBN,15.673873,14.12919585
301,Canada,2021,LBY,0.557172,
301,Canada,2021,LCA,,1.914
301,Canada,2021,MDG,,0.0013362710625
301,Canada,2021,MLI,0,0.0013362710625
301,Canada,2021,MMR,1.115632,
301,Canada,2021,MOZ,,0.001603525275
301,Canada,2021,NER,0.398843,
301,Canada,2021,NGA,0.43904,0.455471709
301,Canada,2021,NPL,0.379857,0.3797304225
301,Canada,2021,O_X,7.020342,
301,Canada,2021,PAK,2.816384,0.8230211165
301,Canada,2021,PER,0.598264,
301,Canada,2021,PHL,0.564043,0.3445211165
301,Canada,2021,PSE,2.774932,2.7740056575
301,Canada,2021,RWA,0.040879,0.060166862745
301,Canada,2021,S4_S7_X,1.116873,1.513011258
301,Canada,2021,S7_X,,0.0086667267775
301,Canada,2021,S97_X,,0.396511258
301,Canada,2021,SDN,7.455355,3.1898724
301,Canada,2021,SEN,1.018521,0.0169928070125
301,Canada,2021,SLV,0.112243,
301,Canada,2021,SSD,0.956087,0.3987819
301,Canada,2021,SUR,,0.5742
301,Canada,2021,SYR,7.822113,7.015216725
301,Canada,2021,S_X,9.340711,9.380708459529
301,Canada,2021,TCD,0.598264,
301,Canada,2021,THA,0,
301,Canada,2021,TZA,0.325118,0.00222072807
301,Canada,2021,UGA,1.80819,0.99909572807
301,Canada,2021,UKR,,6.400953012575
301,Canada,2021,VCT,,1.4355
301,Canada,2021,VEN,0.717989,0.71789355
301,Canada,2021,VNM,0.797767,
301,Canada,2021,YEM,2.40658,0.7975638
301,Canada,2021,ZAF,0,
301,Canada,2021,ZMB,0.06584,0.065817675
301,Canada,2021,ZWE,,0.0029397963375
301,Canada,2022,A5_X,1.184811,1.03880494845
301,Canada,2022,A7_X,0.509649,0.52108764275
301,Canada,2022,AFG,,6.26
301,Canada,2022,AGO,0.317171,0.320599057507
301,Canada,2022,ARG,0.382231,0.3893352225
301,Canada,2022,A_X,4.558653,11.459695021454
301,Canada,2022,BFA,1.426205,0.9639774
301,Canada,2022,BGD,7.477299,4.9071707121
301,Canada,2022,BRA,0.111086,
301,Canada,2022,CAF,1.287386,
301,Canada,2022,CIV,1.479811,
301,Canada,2022,CMR,0.770999,0.7848475
301,Canada,2022,COD,6.716102,1.4819026003
301,Canada,2022,COL,1.933956,1.9978907375
301,Canada,2022,DPGC_X,254.826902,0.124790760325
301,Canada,2022,DZA,0.24969,0.3927719625
301,Canada,2022,ECU,0.24969,0.21620475
301,Canada,2022,ETH,11.904316,4.113778858285
301,Canada,2022,E_X,0.960282,14.98464025
301,Canada,2022,F4_X,,0.0035985696075
301,Canada,2022,F6_X,0.700936,0.6934892830125
301,Canada,2022,F_X,8.784489,19.635676558273
301,Canada,2022,GHA,0.849074,0.00355322295
301,Canada,2022,GTM,0.252717,-0.0225320875
301,Canada,2022,HND,0.111094,0.00496105
301,Canada,2022,HTI,0.511938,0.52144790575
301,Canada,2022,HUN,,0.665125
301,Canada,2022,IDN,0.139487,0.142081342
301,Canada,2022,IND,0.037228,0.03929860545
301,Canada,2022,IRQ,6.795982,4.9794739625
301,Canada,2022,JOR,2.99592,2.8250754
301,Canada,2022,KEN,1.28621,1.47254950558225
301,Canada,2022,LBN,17.015645,11.6056291875
301,Canada,2022,LBY,0.49931,0.4360129125
301,Canada,2022,LKA,0.921872,
301,Canada,2022,MDA,2.845864,8.91995225
301,Canada,2022,MDG,0.32264,0.329619674
301,Canada,2022,MEX,0.406584,0.4141404725
301,Canada,2022,MLI,,0.000987006375
301,Canada,2022,MMR,1.304019,0.5008743375
301,Canada,2022,MOZ,0.597212,0.62706703265
301,Canada,2022,NER,0.467273,0.4819887
301,Canada,2022,NGA,3.342031,0.546099809225
301,Canada,2022,NPL,0.147069,0.1498018
301,Canada,2022,O_X,0,0.00179928480375
301,Canada,2022,PAK,9.66549,10.8216061295
301,Canada,2022,PER,0.187247,0.1621535625
301,Canada,2022,PHL,3.817792,0.924581342
301,Canada,2022,POL,,1.291125
301,Canada,2022,PSE,3.739218,1.4611880725
301,Canada,2022,ROU,,5.3969025
301,Canada,2022,RWA,0.048736,0.05151198126
301,Canada,2022,S4_S7_X,1.613275,1.64325
301,Canada,2022,S7_X,,0.01235224569375
301,Canada,2022,S97_X,,0.0035985696075
301,Canada,2022,SDN,11.435591,6.1844731
301,Canada,2022,SEN,1.162442,0.013084252925
301,Canada,2022,SLV,0.19668,0.00496105
301,Canada,2022,SOM,2.502643,
301,Canada,2022,SSD,3.036252,1.170659125
301,Canada,2022,SVK,,0.665125
301,Canada,2022,SYR,7.174142,6.0861637125
301,Canada,2022,S_X,2.624314,10.270374449273
301,Canada,2022,TCD,0.654174,0.8476353
301,Canada,2022,THA,0.025858,0.026336109525
301,Canada,2022,TJK,0.175102,
301,Canada,2022,TZA,0.116818,0.175456358285
301,Canada,2022,UGA,2.696452,3.25517687141275
301,Canada,2022,UKR,,194.232510693375
301,Canada,2022,VEN,6.279211,1.520640075
301,Canada,2022,YEM,17.20583,2.0922211125
301,Canada,2022,ZAF,0.196673,0.198795857768
301,Canada,2022,ZMB,0.07766,0.0791049595
301,Canada,2022,ZWE,,0.002171414025
301,Canada,2023,A5_X,,0.823421473
301,Canada,2023,AGO,,0.1293291429696
301,Canada,2023,A_X,,11.9002192868199
301,Canada,2023,BFA,,0.777631491
301,Canada,2023,BGD,,2.097270692881
301,Canada,2023,CMR,,0.9814664573
301,Canada,2023,COD,,1.121689892092
301,Canada,2023,COL,,0.85508081197
301,Canada,2023,CRI,,0.02060833698
301,Canada,2023,DPGC_X,,0.163747978772
301,Canada,2023,DZA,,0.3174358495
301,Canada,2023,ECU,,0.22625617245
301,Canada,2023,ETH,,2.429192496388
301,Canada,2023,E_X,,8.47820776341
301,Canada,2023,F4_X,,0.0058922800153
301,Canada,2023,F6_X,,0.84363221005
301,Canada,2023,F97_X,,0.39343876341
301,Canada,2023,F_X,,21.74161842885
301,Canada,2023,GHA,,0.3097735867345
301,Canada,2023,GTM,,0.02751555898
301,Canada,2023,HND,,0.02751555898
301,Canada,2023,IDN,,0.06087507034
301,Canada,2023,IND,,0.01616090199675
301,Canada,2023,IRQ,,1.3367252745
301,Canada,2023,JOR,,2.283208312
301,Canada,2023,KEN,,1.2444900854148
301,Canada,2023,LBN,,9.6164296725
301,Canada,2023,LBY,,1.9329829155
301,Canada,2023,MDG,,3.899142625e-05
301,Canada,2023,MEX,,0.05514444698
301,Canada,2023,MLI,,3.899142625e-05
301,Canada,2023,MMR,,1.5902535145
301,Canada,2023,MOZ,,0.4742267897115
301,Canada,2023,NER,,0.3888157455
301,Canada,2023,NGA,,0.506451323581
301,Canada,2023,NPL,,0.09308769834
301,Canada,2023,O_X,,0.79324614000765
301,Canada,2023,PAK,,0.85009631084
301,Canada,2023,PER,,0.15165983448
301,Canada,2023,PHL,,0.24951968034
301,Canada,2023,PSE,,4.1175380785
301,Canada,2023,RWA,,0.037352778715
301,Canada,2023,S4_S7_X,,0.39343876341
301,Canada,2023,S7_X,,0.014785288035
301,Canada,2023,S97_X,,0.3993310434253
301,Canada,2023,SDN,,2.797172014
301,Canada,2023,SEN,,0.03561844758325
301,Canada,2023,SLV,,0.02751555898
301,Canada,2023,SSD,,0.56609189
301,Canada,2023,SYR,,12.8217995395
301,Canada,2023,S_X,,11.03860275739
301,Canada,2023,TCD,,0.6837794145
301,Canada,2023,TUR,,23.55094
301,Canada,2023,TZA,,0.142360658888
301,Canada,2023,UGA,,1.9144604520832
301,Canada,2023,UKR,,20.643995592605
301,Canada,2023,VEN,,1.228971821
301,Canada,2023,YEM,,1.0571487465
301,Canada,2023,ZAF,,0.4285312983504
301,Canada,2023,ZMB,,0.04701399864
301,Canada,2023,ZWE,,8.578113775e-05
302,United States,2018,ALB,0.0356,
302,United States,2018,ARG,,0.05156
302,United States,2018,ARM,0.0379,
302,United States,2018,AZE,0.30768,0.307674
302,United States,2018,BGD,1.03733,1.664726
302,United States,2018,BLR,0.28355,0.283547
302,United States,2018,CAF,1.61469,1.676376
302,United States,2018,CMR,4.52916,4.529161
302,United States,2018,COD,0.19584,0.133091
302,United States,2018,COG,0.2749,0.2239
302,United States,2018,COL,0.01298,0.012984
302,United States,2018,DMA,0,
302,United States,2018,DOM,,0.582818
302,United States,2018,DPGC_X,11.92272,11.693295
302,United States,2018,ECU,2.53222,2.133494
302,United States,2018,ETH,0,
302,United States,2018,E_X,0.32998,
302,United States,2018,F6_X,0.025,
302,United States,2018,FJI,0,
302,United States,2018,GEO,0,
302,United States,2018,GHA,0.80373,0.8037287
302,United States,2018,GTM,0.15,5.712681
302,United States,2018,HND,0,
302,United States,2018,HTI,6.14222,7.323713
302,United States,2018,IDN,0.04431,
302,United States,2018,IND,2.33332,1.692225
302,United States,2018,IRQ,82.09248,80.05559
302,United States,2018,JOR,5.07676,2.19476
302,United States,2018,KAZ,0.03985,
302,United States,2018,KEN,7.43346,6.715587
302,United States,2018,KHM,0.13113,
302,United States,2018,LBN,2.92177,
302,United States,2018,LBR,1e-05,8e-06
302,United States,2018,LKA,0.19637,0.160826
302,United States,2018,MAR,0.03785,
302,United States,2018,MDG,0.05182,0.051817
302,United States,2018,MEX,0.01988,-0.137775
302,United States,2018,MKD,0.02809,
302,United States,2018,MLI,4.84243,4.842426
302,United States,2018,MMR,0,
302,United States,2018,MOZ,1.37887,-0.00941
302,United States,2018,NER,0.04816,-0.002113
302,United States,2018,NGA,17.43705,21.581546
302,United States,2018,NIC,0.01154,0.011538
302,United States,2018,NPL,4.02584,5.445254
302,United States,2018,PAK,0.33641,0.336411
302,United States,2018,PHL,0.6578,0.688771
302,United States,2018,SDN,7.52719,7.527187
302,United States,2018,SEN,0.43421,
302,United States,2018,SOM,16.36383,16.355185
302,United States,2018,SSD,0.72936,1.388927
302,United States,2018,SYR,105.83606,109.40876
302,United States,2018,TCD,0.00657,0.006567
302,United States,2018,THA,0.00272,1.469086
302,United States,2018,TJK,0.03296,
302,United States,2018,UGA,31.40847,31.40847
302,United States,2018,UKR,,0.343434
302,United States,2018,UZB,0.0315,
302,United States,2018,VNM,,4.857876
302,United States,2018,YEM,43.62487,43.792857
302,United States,2018,ZAF,0,
302,United States,2018,ZMB,0,
302,United States,2018,ZWE,0.50709,
302,United States,2019,A7_X,0.294887,
302,United States,2019,AZE,0.482424,0.482422
302,United States,2019,BEN,,0
302,United States,2019,BFA,0.142552,0.142551
302,United States,2019,BGD,2.440592,3.416273
302,United States,2019,BHS,,1.393598
302,United States,2019,BLR,1.088604,0.253973
302,United States,2019,CAF,1.604811,1.55972
302,United States,2019,CMR,1.813456,1.813452
302,United States,2019,COD,10.703645,10.703634
302,United States,2019,COG,1.084788,1.084788
302,United States,2019,COL,0.340435,
302,United States,2019,DMA,1.222962,1.222962
302,United States,2019,DOM,,0.488064
302,United States,2019,DPGC_X,3.169826,0.324494
302,United States,2019,DZA,0.75,
302,United States,2019,ECU,1.093099,
302,United States,2019,ETH,3.890975,3.890975
302,United States,2019,E_X,0.25,
302,United States,2019,F6_X,0.023864,
302,United States,2019,GEO,0.015792,
302,United States,2019,GHA,0.530485,0.15225573
302,United States,2019,GTM,,4.834969
302,United States,2019,HTI,3.079043,2.315003
302,United States,2019,IND,7.348214,7.282081
302,United States,2019,IRQ,61.071747,61.248169
302,United States,2019,JOR,3.025,
302,United States,2019,KEN,0.356094,0.314768
302,United States,2019,KHM,0.228983,
302,United States,2019,LAO,0.968078,
302,United States,2019,LBN,4.263797,0.809734
302,United States,2019,LBR,0.024766,0.016766
302,United States,2019,LKA,0,
302,United States,2019,MDG,2.364779,2.364778
302,United States,2019,MEX,0,-0.045796
302,United States,2019,MLI,0.202855,0.202854
302,United States,2019,MOZ,,-0.010589
302,United States,2019,MRT,0,-0.005016
302,United States,2019,MUS,0.000663,
302,United States,2019,MWI,1.075592,1.071039
302,United States,2019,MYS,0.02815,
302,United States,2019,NER,3.278071,3.27807
302,United States,2019,NGA,33.308277,33.302275
302,United States,2019,NPL,1.413326,2.973719
302,United States,2019,PAN,0,
302,United States,2019,PHL,4.420898,4.420898
302,United States,2019,PSE,0,-8.1e-05
302,United States,2019,RUS,,-0.000409
302,United States,2019,S4_S7_X,0.067,
302,United States,2019,SDN,11.047156,11.047154
302,United States,2019,SEN,0.621755,
302,United States,2019,SOM,2.5,2.387291
302,United States,2019,SRB,0.042569,
302,United States,2019,SSD,16.861858,16.861857
302,United States,2019,SYR,149.697625,159.161628
302,United States,2019,THA,,2.035892
302,United States,2019,TUR,0.030789,
302,United States,2019,UGA,1.431529,1.431528
302,United States,2019,UKR,,0.002778
302,United States,2019,VNM,,7.417945
302,United States,2019,YEM,28.542811,28.512544
302,United States,2019,ZAF,0.032606,
302,United States,2019,ZMB,0.025,0.025
302,United States,2019,ZWE,0.459932,
302,United States,2020,A7_X,1.205113,
302,United States,2020,AZE,0.420178,0.420175
302,United States,2020,BFA,4.690592,4.690589
302,United States,2020,BGD,6.614519,8.593859
302,United States,2020,BHS,,8.03652
302,United States,2020,BLR,0.260739,0.260739
302,United States,2020,BRA,0.906689,0.906689
302,United States,2020,CAF,7.865424,8.75192
302,United States,2020,CMR,4.379511,4.379508
302,United States,2020,COD,36.116367,36.116355
302,United States,2020,COG,0.8282,0.8282
302,United States,2020,COL,1.534844,
302,United States,2020,CRI,0.170532,0.170532
302,United States,2020,DJI,0.75,
302,United States,2020,DOM,,0.124711
302,United States,2020,DPGC_X,5.33813,3.753874
302,United States,2020,ECU,1.495026,
302,United States,2020,ETH,7.441516,7.441516
302,United States,2020,E_X,0.023,
302,United States,2020,F6_X,,0.3076
302,United States,2020,F8_X,0.023864,
302,United States,2020,GHA,0.22498,0.21074427
302,United States,2020,GTM,0,3.039417
302,United States,2020,HTI,1.593037,1.590245
302,United States,2020,IND,4.296585,5.045758
302,United States,2020,IRQ,62.412494,66.210286
302,United States,2020,ITA,,1.6
302,United States,2020,JOR,3.049055,
302,United States,2020,KEN,2.100107,1.969518
302,United States,2020,KHM,0.219532,
302,United States,2020,LAO,1.095,
302,United States,2020,LBN,7.417239,3.157434
302,United States,2020,LBR,0.002,
302,United States,2020,MLI,5.215812,5.215809
302,United States,2020,MMR,0.025,
302,United States,2020,MOZ,0.792752,0.792752
302,United States,2020,MUS,0.005,
302,United States,2020,MWI,2.313776,2.313775
302,United States,2020,MYS,2,
302,United States,2020,NAM,0,
302,United States,2020,NER,2.958825,2.958823
302,United States,2020,NGA,28.583097,29.421228
302,United States,2020,NPL,0.6276,3.130653
302,United States,2020,PAN,0.063846,0.063846
302,United States,2020,PER,0.53,
302,United States,2020,PHL,2.755039,2.755039
302,United States,2020,SDN,0.701785,0.701784
302,United States,2020,SEN,0.461818,
302,United States,2020,SLV,0.5674,0.5674
302,United States,2020,SOM,3.666965,3.596635
302,United States,2020,SSD,20.949562,20.94956
302,United States,2020,SYR,125.002201,124.386632
302,United States,2020,THA,,1.959921
302,United States,2020,UGA,0.30127,0.511139
302,United States,2020,UKR,,1.6
302,United States,2020,VNM,0,6.974496
302,United States,2020,YEM,4.661411,4.661173
302,United States,2020,ZMB,0,
302,United States,2020,ZWE,0.657969,0.197901
302,United States,2021,ARG,0,
302,United States,2021,AZE,0.41939,0.419388
302,United States,2021,A_X,0,
302,United States,2021,BDI,1.03357,0.033565
302,United States,2021,BFA,5.43607,4.686062
302,United States,2021,BGD,37.39598,10.904633
302,United States,2021,BHS,,1.625378
302,United States,2021,BIH,0,
302,United States,2021,BLR,0.41628,0.287196
302,United States,2021,BLZ,0.21675,
302,United States,2021,BRA,10.2798,10.020128
302,United States,2021,CAF,3.37198,5.475668
302,United States,2021,CMR,7.33579,7.335774
302,United States,2021,COD,41.11129,41.11125
302,United States,2021,COG,1.0767,1.0767
302,United States,2021,COL,4.84197,1.714634
302,United States,2021,CRI,0.36909,0.150461
302,United States,2021,DPGC_X,3.91959,1.607689
302,United States,2021,ECU,2.99893,
302,United States,2021,ETH,12.48926,12.489253
302,United States,2021,F6_X,,3.115
302,United States,2021,F8_X,1.5575,
302,United States,2021,F97_X,0,
302,United States,2021,GEO,0.01036,
302,United States,2021,GHA,0.28546,0.28545946
302,United States,2021,GTM,0.05101,5.348313
302,United States,2021,HND,7.5286,7.5286
302,United States,2021,HTI,0.70339,0.49566
302,United States,2021,IND,3.49641,6.101435
302,United States,2021,IRQ,43.55351,44.164191
302,United States,2021,ITA,,0.4
302,United States,2021,JAM,0.01134,
302,United States,2021,JOR,1.80573,
302,United States,2021,KAZ,0.00043,
302,United States,2021,KEN,2.3639,2.698804
302,United States,2021,KHM,0.2257,
302,United States,2021,LBN,11.1201,6.791777
302,United States,2021,LBY,0.45293,0.452927
302,United States,2021,MAR,0,
302,United States,2021,MDG,0,-0.077594
302,United States,2021,MEX,0.33076,0.749399
302,United States,2021,MLI,5.15866,5.158658
302,United States,2021,MOZ,5.83117,5.831175
302,United States,2021,MWI,2.99744,3.191328
302,United States,2021,NER,3.86581,2.140805
302,United States,2021,NGA,35.31629,40.092219
302,United States,2021,NIC,0,
302,United States,2021,NPL,0.41168,2.686542
302,United States,2021,PAN,0.08665,0.086646
302,United States,2021,PER,0.00161,0.132957
302,United States,2021,PHL,0.37168,0.371679
302,United States,2021,PSE,0,
302,United States,2021,SDN,3.20463,3.204632
302,United States,2021,SEN,0,
302,United States,2021,SLV,0.70435,0.6447
302,United States,2021,SOM,8.27929,8.279284
302,United States,2021,SRB,0.01992,
302,United States,2021,SSD,10.53136,10.53136
302,United States,2021,SYR,128.03424,125.815653
302,United States,2021,THA,0,2.390369
302,United States,2021,TUR,0.35037,
302,United States,2021,UGA,2.05488,1.291066
302,United States,2021,URY,,0.062553
302,United States,2021,UZB,0.015,
302,United States,2021,VNM,1.94897,3.582381
302,United States,2021,YEM,1.03125,0.966647
302,United States,2021,ZAF,0,
302,United States,2021,ZMB,0,
302,United States,2021,ZWE,1.74733,1.174971
302,United States,2022,A7_X,3.88,
302,United States,2022,ALB,0,
302,United States,2022,ARG,0.05249,0.05249
302,United States,2022,AZE,0.224495,0.366646
302,United States,2022,A_X,1.084897,1.14
302,United States,2022,BDI,1.853302,1.146837
302,United States,2022,BFA,1.2894,1.122914
302,United States,2022,BGD,7.704119,7.546887
302,United States,2022,BIH,0.001208,
302,United States,2022,BLR,0.200619,
302,United States,2022,BRA,3.723782,0.214204
302,United States,2022,BWA,0.00232,
302,United States,2022,CAF,1.874904,3.158904
302,United States,2022,CAN,,-1.000646
302,United States,2022,CMR,3.25869,3.474788
302,United States,2022,COD,23.794695,30.149375
302,United States,2022,COG,0.000812,0.000812
302,United States,2022,COL,6.701945,2.859765
302,United States,2022,CRI,0.210984,0.164425
302,United States,2022,DOM,,-0.002412
302,United States,2022,DPGC_X,31.61141,2.040186
302,United States,2022,ECU,1.335614,
302,United States,2022,ETH,24.602759,37.034968
302,United States,2022,F6_X,,4.977
302,United States,2022,F8_X,1.5831,
302,United States,2022,GHA,0.057441,0.05744099
302,United States,2022,GTM,1.610408,9.26183
302,United States,2022,HND,3.30707,3.30707
302,United States,2022,HTI,11.836588,20.743155
302,United States,2022,IND,0.64724,2.595322
302,United States,2022,IRQ,16.563349,33.56318
302,United States,2022,JOR,2.249628,
302,United States,2022,KEN,4.683229,1.187167
302,United States,2022,KHM,0.155936,
302,United States,2022,LBN,6.787118,9.753603
302,United States,2022,LBR,0.003,
302,United States,2022,LBY,1.192093,1.322132
302,United States,2022,LKA,0.036198,2.19034
302,United States,2022,LSO,0,
302,United States,2022,MEX,2.022368,-0.07405
302,United States,2022,MLI,3.404341,3.404339
302,United States,2022,MOZ,0,0.158417
302,United States,2022,MRT,,-0.059816
302,United States,2022,MUS,0,
302,United States,2022,MWI,2.154146,3.481278
302,United States,2022,NER,3.131972,2.556971
302,United States,2022,NGA,7.609602,21.55258
302,United States,2022,NPL,0.078865,4.825521
302,United States,2022,PAK,0,
302,United States,2022,PAN,0.102406,0.102406
