year,recipient_iso3_code,usd_disbursement_crs,usd_disbursement_iati,usd_disbursement_crs_t1,usd_disbursement_iati_t1,delta_iati,usd_disbursement_crs_fit,usd_disbursement_crs_lwr,usd_disbursement_crs_upr
2020,COL,51.041045,2.22610530712579,40.165413,1.6032210514803,0.62288425564549,97.9045515748338,89.9712200820522,105.837883067615
2021,COL,20.529198,7.98016098655823,51.041045,2.22610530712579,5.75405567943244,126.842997501038,118.742061489193,134.943933512882
2022,COL,16.810693,8.41421043583617,20.529198,7.98016098655823,0.434049449277932,37.4061775716513,29.9065856889938,44.9057694543088
2023,COL,25.1593618543649,12.1400620941078,16.810693,8.41421043583617,3.72585165827163,25.1593618543649,17.6723085182482,32.6464151904816
2018,DOM,0.287474,0.589416453015,,,,,,
2019,DOM,0.290657,0.494871960537746,0.287474,0.589416453015,-0.0945444924772534,-15.9753030005164,-23.7454651248139,-8.20514087621893
2020,DOM,0.273925,0.129530562304014,0.290657,0.494871960537746,-0.365341398233732,-15.801970594949,-23.581726043588,-8.02221514630992
2021,DOM,0.266688,1.8324014818398,0.273925,0.129530562304014,1.70287091953579,-16.414512566719,-24.1710518561987,-8.65797327723936
2022,DOM,0.499533,3.97375147608,0.266688,1.8324014818398,2.1413499942402,-17.6837934882988,-25.3775174880849,-9.99006948851278
2023,DOM,-16.0176030463847,0,0.499533,3.97375147608,-3.97375147608,-16.0176030463847,-23.7667193844879,-8.26848670828157
2018,GEO,13.003342,0.38052100625,,,,,,
2019,GEO,21.16742,0.342860584266747,13.003342,0.38052100625,-0.0376604219832534,20.7411049157215,13.0240214224465,28.4581884089965
2020,GEO,16.21542,0.615988833664014,21.16742,0.342860584266747,0.273128249397268,44.147737364111,36.407974239255,51.8875004889671
2021,GEO,5.813553,12.2586392092788,16.21542,0.615988833664014,11.6426503756148,25.3430646223202,17.6147367463516,33.0713924982888
2022,GEO,0.168649,10.202803419,5.813553,12.2586392092788,-2.0558357902788,-6.71095177520049,-14.2602034396707,0.838299889269714
2023,GEO,-18.5416052396954,0.0505448,0.168649,10.202803419,-10.152258619,-18.5416052396954,-26.3836744904484,-10.6995359889424
2018,HND,9.740223,1.13046579,,,,,,
2019,HND,9.34279,3.71862136377775,9.740223,1.13046579,2.58815557377775,9.86126894129516,2.2149065211087,17.5076313614816
2020,HND,10.799919,6.86331735230402,9.34279,3.71862136377775,3.14469598852627,6.86196595310852,-0.705785316285065,14.4297172225021
2021,HND,8.63049,14.6380856718398,10.799919,6.86331735230402,7.77476831953579,7.28079860685837,-0.290117903431163,14.8517151171479
2022,HND,5.11346,11.52806198,8.63049,14.6380856718398,-3.1100236918398,0.295393053663438,-7.26294275934464,7.85372886667152
2023,HND,-8.98589876761012,11.35012082898,5.11346,11.52806198,-0.177941151020001,-8.98589876761012,-16.5275981315705,-1.44419940364974
2018,IRN,1.014073,0,,,,,,
2019,IRN,1.764408,0.000607503777746479,1.014073,0,0.000607503777746479,-13.5465129567873,-21.3317479395091,-5.76127797406541
2020,IRN,3.584902,0.0238618623040141,1.764408,0.000607503777746479,0.0232543585262676,-11.3955847146843,-19.1737616592531,-3.61740777011553
2021,IRN,4.607533,0.275539591839803,3.584902,0.0238618623040141,0.251677729535789,-6.25749053186365,-14.0156522959634,1.50067123223605
2022,IRN,2.544229,0,4.607533,0.275539591839803,-0.275539591839803,-3.27024512557265,-11.022653318666,4.48216306752075
2023,IRN,-9.14133668317263,0,2.544229,0,0,-9.14133668317263,-16.9137197409241,-1.36895362542118
2018,ISR,0,0.224485,,,,,,
2019,ISR,0,0,0,0.224485,-0.224485,-16.5214777976819,-24.311905923014,-8.7310496723498
2020,ISR,0,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2021,ISR,0,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2022,ISR,0,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2023,ISR,-16.4655456806387,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2018,KGZ,0.262379,0,,,,,,
2019,KGZ,0.494204,0.102922143837746,0.262379,0,0.102922143837746,-15.749833877478,-23.5398620855872,-7.95980566936883
2020,KGZ,3.126466,0.387981651381014,0.494204,0.102922143837746,0.285059507543268,-15.2178245028833,-22.997631652827,-7.43801735293967
2021,KGZ,5.755125,0.0957406475718028,3.126466,0.387981651381014,-0.292241003809211,-7.59873694628766,-15.3569345543712,0.159460661795888
2022,KGZ,6.257813,0.017922564446,5.755125,0.0957406475718028,-0.0778180831258028,0.0712899506838225,-7.67763791755232,7.82021781891996
2023,KGZ,1.54469196704816,0,6.257813,0.017922564446,-0.017922564446,1.54469196704816,-6.20368240998982,9.29306634408613
2018,LAO,1.306097,0.11815,,,,,,
2019,LAO,3.26069,-0.0121619708662535,1.306097,0.11815,-0.130311970866254,-12.7303709777164,-20.5109499250821,-4.94979203035077
2020,LAO,2.676272,0.162789882304014,3.26069,-0.0121619708662535,0.174951853170268,-7.13844627287488,-14.902108456172,0.625215910422188
2021,LAO,0.0713,0.153657511839803,2.676272,0.162789882304014,-0.00913237046421128,-8.86091752268072,-16.6256050098308,-1.09623003553066
2022,LAO,0.919832,0.073269126,0.0713,0.153657511839803,-0.0803883858398028,-16.3267753253518,-24.1162516673709,-8.53729898333262
2023,LAO,-13.835831331541,0,0.919832,0.073269126,-0.073269126,-13.835831331541,-21.6204746364922,-6.05118802658988
2018,LBR,4.815484,4.2950183929,,,,,,
2019,LBR,1.018108,0.685578371005746,4.815484,4.2950183929,-3.60944002189425,-3.93695450271674,-11.6280133685518,3.75410436311828
2020,LBR,1.37192,1.01242975826401,1.018108,0.685578371005746,0.326851387258268,-14.0951450540702,-21.8461177665736,-6.34417234156689
2021,LBR,2.384996,2.3765838196178,1.37192,1.01242975826401,1.36415406135379,-13.6830814822984,-21.4013795594488,-5.96478340514805
2022,LBR,2.229329,0.731464744104,2.384996,2.3765838196178,-1.6451190755138,-10.4733996157119,-18.1931840545482,-2.75361517687568
2023,LBR,-10.2798202087492,0.1291673634048,2.229329,0.731464744104,-0.6022973806992,-10.2798202087492,-18.0381156071743,-2.52152481032416
2018,MNG,0.215414,5.639899909755,,,,,,
2019,MNG,2.039143,12.8589210737777,0.215414,5.639899909755,7.21902116402275,-22.1997960014416,-29.860262194434,-14.5393298084493
2020,MNG,1.354601,12.144533207471,2.039143,12.8589210737777,-0.714387866306733,-18.4734481454749,-26.064166377792,-10.8827299131577
2021,MNG,4.274457,4.1616145218398,1.354601,12.144533207471,-7.98291868563121,-17.1936093918948,-24.9157897714868,-9.47142901230279
2022,MNG,10.033272,7.55124137,4.274457,4.1616145218398,3.3896268481602,-8.10366087909871,-15.6955678919312,-0.511753866266254
2023,MNG,7.12392606652056,8.8661239,10.033272,7.55124137,1.31488253,7.12392606652056,-0.382777904322586,14.6306300373637
2018,SLV,22.498574,10.492782919275,,,,,,
2019,SLV,18.345076,5.18512350377775,22.498574,10.492782919275,-5.30765941549726,43.6923010787694,36.1060771132302,51.2785250443086
2020,SLV,16.027219,0.549217802104014,18.345076,5.18512350377775,-4.63590570167373,34.8421165969035,27.1674871992988,42.5167459945083
2021,SLV,2.122106,0.686305330249803,16.027219,0.549217802104014,0.137087528145789,29.271885100218,21.5621883170588,36.9815818833773
2022,SLV,35.869923,0.00496105,2.122106,0.686305330249803,-0.681344280249803,-10.5294324089515,-18.292304076781,-2.76656074112202
2023,SLV,77.1612882346453,25.02751555898,35.869923,0.00496105,25.02255450898,77.1612882346453,68.6153520999124,85.7072243693783
2018,ZMB,0.279328,0.12565919435,,,,,,
2019,ZMB,1.534209,1.22943154813375,0.279328,0.12565919435,1.10377235378375,-16.1659225703766,-23.9317711411811,-8.40007399957206
2020,ZMB,1.566254,1.50497061215301,1.534209,1.22943154813375,0.275539064019268,-12.9344918912587,-20.6612908970174,-5.20769288549991
2021,ZMB,3.219194,3.2424761560163,1.566254,1.50497061215301,1.73750554386329,-13.5796272480053,-21.2745343975273,-5.8847200984832
2022,ZMB,1.296308,1.18565000583517,3.219194,3.2424761560163,-2.05682615018114,-8.46249963065583,-16.1561669404034,-0.768832320908234
2023,ZMB,-18.3755539750556,13.89091715989,1.296308,1.18565000583517,12.7052671540548,-18.3755539750556,-26.2122746137478,-10.5388333363634
2018,A_X,4.045545,0.262378,,,,,,
2019,A_X,1.771007,0.512516,4.045545,0.262378,0.250138,-5.08204846110271,-12.8270432657586,2.66294634355316
2020,A_X,7.207915,2.23249135445632,1.771007,0.512516,1.71997535445632,-12.35419258359,-20.0819212211194,-4.62646394606069
2021,A_X,14.04917,9.258465220242,7.207915,2.23249135445632,7.02597386578568,0.164620499991005,-7.46567155818757,7.79491255816958
2022,A_X,8.333037,13.873981023854,14.04917,9.258465220242,4.615515803612,16.3319125396088,8.83122251984062,23.832602559377
2023,A_X,-1.43670451778904,14.2982344214199,8.333037,13.873981023854,0.424253397565899,-1.43670451778904,-8.97797848014966,6.10456944457158
2018,KAZ,0.15606,0,,,,,,
2019,KAZ,0.373844,0.00506910977774648,0.15606,0,0.00506910977774648,-16.0182383594225,-23.8113846751944,-8.22509204365055
2020,KAZ,0.175647,0.278483532304014,0.373844,0.00506910977774648,0.273414422526268,-15.4977867831832,-23.2829841691268,-7.71258939723969
2021,KAZ,0.072655,20.2941518818398,0.175647,0.278483532304014,20.0156683495358,-23.8401154792163,-32.0561667823958,-15.6240641760369
2022,KAZ,0.52079,31.99519952639,0.072655,20.2941518818398,11.7010476445502,-33.6271653690023,-41.9522078704762,-25.3021228675283
2023,KAZ,-36.07057618302,34.12073491,0.52079,31.99519952639,2.12553538361,-36.07057618302,-44.7941513941983,-27.3470009718417
2018,MNE,0.082344,0,,,,,,
2019,MNE,0.032844,0.373770183777747,0.082344,0,0.373770183777747,-16.3723545163282,-24.1585510121129,-8.5861580205435
2020,MNE,0.038372,0.00938476230401409,0.032844,0.373770183777747,-0.364385421473732,-16.4677355411073,-24.254875143917,-8.68059593829754
2021,MNE,0,0.000863981839802817,0.038372,0.00938476230401409,-0.00852078046421127,-16.3577529520771,-24.1519461938085,-8.56355971034562
2022,MNE,0,0,0,0.000863981839802817,-0.000863981839802817,-16.4657609481772,-24.2605171621034,-8.671004734251
2023,MNE,-16.4655456806387,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2018,BWA,0.039294,0.567206921225,,,,,,
2019,BWA,0.036416,0.619643539187747,0.039294,0.567206921225,0.0524366179627471,-16.7322406333867,-24.5026880933679,-8.96179317340557
2020,BWA,0.077013,0.664477368057199,0.036416,0.619643539187747,0.044833828869452,-16.7708463394015,-24.5394350715103,-9.00225760729267
2021,BWA,0.060163,0.387756152874428,0.077013,0.664477368057199,-0.276721215182771,-16.5586435900237,-24.3318100676257,-8.78547711242174
2022,BWA,0.00232,0.002555705046,0.060163,0.387756152874428,-0.385200447828428,-16.3899472012907,-24.1767195826865,-8.60317481989485
2023,BWA,-16.4614158540988,0.00496805679525,0.00232,0.002555705046,0.00241235174925,-16.4614158540988,-24.2560085302775,-8.66682317792005
2018,CRI,0.048759,0.204017772955556,,,,,,
2019,CRI,0.086867,0.221448865333302,0.048759,0.204017772955556,0.017431092377746,-16.4612444778364,-24.2467919909796,-8.67569696469316
2020,CRI,1.850669,0.398456994081792,0.086867,0.221448865333302,0.17700812874849,-16.4240110317042,-24.2051595150053,-8.6428625484032
2021,CRI,0.875993,0.428144242095358,1.850669,0.398456994081792,0.029687248013566,-11.4019882045902,-19.1628543446407,-3.64112206453974
2022,CRI,0.494316,0.179601726348667,0.875993,0.428144242095358,-0.248542515746691,-14.1195780546885,-21.8939022829411,-6.3452538264358
2023,CRI,-15.178977740995,0.23824790698,0.494316,0.179601726348667,0.0586461806313333,-15.178977740995,-22.9603441533225,-7.39761132866754
2018,F4_X,0,0,,,,,,
2019,F4_X,0.003918,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2020,F4_X,3.760684,0,0.003918,0,0,-16.454266723103,-24.2490017991466,-8.65953164705937
2021,F4_X,7.033773,0,3.760684,0,0,-5.63946218366313,-13.4029166580734,2.12399229074716
2022,F4_X,4.265687,0.0035985696075,7.033773,0,0.0035985696075,3.78157031576875,-3.96352147892364,11.5266621104611
2023,F4_X,-4.18884729499603,0.0058922800153,4.265687,0.0035985696075,0.0022937104078,-4.18884729499603,-11.9487272221784,3.57103263218637
2018,GNB,0.453612,0,,,,,,
2019,GNB,0.345987,0.000607503777746479,0.453612,0,0.000607503777746479,-15.1599422113586,-22.9503434630618,-7.36954095965543
2020,GNB,0.154689,0.00481956230401409,0.345987,0.000607503777746479,0.00421205852626761,-15.4715405974064,-23.2628584035427,-7.68022279127021
2021,GNB,0.094507,0.000863981839802817,0.154689,0.00481956230401409,-0.00395558046421127,-16.0217674882191,-23.8149218995619,-8.22861307687624
2022,GNB,0,0,0.094507,0.000863981839802817,-0.000863981839802817,-16.1936985592478,-23.9875334987966,-8.399863619699
2023,GNB,-16.4655456806387,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2018,NIC,1.645809,0.0523481915,,,,,,
2019,NIC,5.137306,0.190867503777747,1.645809,0.0523481915,0.138519312277747,-11.8141708739003,-19.5887001418327,-4.03964160596789
2020,NIC,4.611429,0.463121093306014,5.137306,0.190867503777747,0.272253589528268,-1.9023087697257,-9.64288664581916,5.83826910636777
2021,NIC,1.377372,0.516478381839803,4.611429,0.463121093306014,0.0533572885337886,-3.50454941227608,-11.2416816010926,4.23258277654046
2022,NIC,2.120404,0,1.377372,0.516478381839803,-0.516478381839803,-12.6291152022734,-20.4013923642508,-4.85683804029607
2023,NIC,-10.3124711429667,-0.1271910528,2.120404,0,-0.1271910528,-10.3124711429667,-18.0910763973521,-2.53386588858131
2018,PRY,0.046692,0,,,,,,
2019,PRY,1.34122,16.1071105037777,0.046692,0,16.1071105037777,-22.5304473772165,-30.5361712107669,-14.5247235436661
2020,PRY,0.974158,8.64347156230402,1.34122,16.1071105037777,-7.46363894147373,-19.9444161885927,-27.6715067861176,-12.2173255910678
2021,PRY,0.931382,9.6762414658648,0.974158,8.64347156230402,1.03276990356079,-19.5389690904124,-27.1196271311032,-11.9583110497216
2022,PRY,0.709927,13.424896,0.931382,9.6762414658648,3.7486545341352,-21.3622179105368,-28.9628402011502,-13.7615956199235
2023,PRY,-21.6713505555183,10.1449523634048,0.709927,13.424896,-3.2799436365952,-21.6713505555183,-29.3009538243943,-14.0417472866424
2018,SOM,20.409019,18.76971345611,,,,,,
2019,SOM,14.620015,5.95609173267775,20.409019,18.76971345611,-12.8136217234323,35.3179966278097,27.4762592394499,43.1597340161696
2020,SOM,13.351938,6.14405040270401,14.620015,5.95609173267775,0.187958670026267,21.7731471831663,14.2449179048351,29.3013764614975
2021,SOM,18.94437,13.8538764850213,13.351938,6.14405040270401,7.70982608231729,15.1084708431554,7.54798326892247,22.6689584173884
2022,SOM,31.461591,10.7802682697563,18.94437,13.8538764850213,-3.07360821526505,30.469717659532,22.9554147876162,37.9840205314479
2023,SOM,70.0296559668678,3.608883439894,31.461591,10.7802682697563,-7.17138482986225,70.0296559668678,62.3027093814827,77.7566025522528
2018,TON,0.287772,4.070629332,,,,,,
2019,TON,0.080342,0.0137935037777465,0.287772,4.070629332,-4.05683582822225,-16.6566575341209,-24.4074540333174,-8.90586103492436
2020,TON,0.824143,0.779069411887014,0.080342,0.0137935037777465,0.765275908109268,-16.5375463994953,-24.3157087935148,-8.75938400547572
2021,TON,0.176342,0.114195975869803,0.824143,0.779069411887014,-0.664873436017211,-14.3311036592895,-22.1012555450313,-6.56095177354777
2022,TON,0.29165,-0.5,0.176342,0.114195975869803,-0.614195975869803,-15.7939128873785,-23.5962137014013,-7.99161207335568
2023,TON,-15.6589341210021,0.4093624974816,0.29165,-0.5,0.9093624974816,-15.6589341210021,-23.4534743051105,-7.86439393689367
2018,ZWE,0.758204,0.21847608711,,,,,,
2019,ZWE,4.139209,26.6192429170931,0.758204,0.21847608711,26.4007668299831,-24.5825316395409,-33.2583067582228,-15.906756520859
2020,ZWE,1.06499,32.43894604683,4.139209,26.6192429170931,5.81970312973689,-23.6672906682583,-32.0438044651509,-15.2907768713657
2021,ZWE,5.241393,9.06925700643555,1.06499,32.43894604683,-23.3696890403945,-24.972689972551,-33.8680518538012,-16.0773280913007
2022,ZWE,0.750222,2.00046821598475,5.241393,9.06925700643555,-7.0687887904508,-4.40648036465222,-12.0929607406868,3.28000001138234
2023,ZWE,-16.0130768413691,3.14072361378175,0.750222,2.00046821598475,1.140255397797,-16.0130768413691,-23.7076631023473,-8.31849058039089
2018,BLR,0.623131,0.2903607105,,,,,,
2019,BLR,1.31678,0.254580503777747,0.623131,0.2903607105,-0.0357802067222535,-14.8420335966562,-22.619679271807,-7.06438792150532
2020,BLR,2.532462,0.265632562304014,1.31678,0.254580503777747,0.0110520585262676,-12.8405276941681,-20.6122905371738,-5.06876485116236
2021,BLR,0.706858,0.337123290989803,2.532462,0.265632562304014,0.0714907286857887,-9.37114757837534,-17.1309438047097,-1.61135135204098
2022,BLR,0.482543,0,0.706858,0.337123290989803,-0.337123290989803,-14.5146722903559,-22.2962481211345,-6.73309645957732
2023,BLR,-15.0764231675849,0,0.482543,0,0,-15.0764231675849,-22.866564968216,-7.28628136695379
2018,F3_X,0,1.15,,,,,,
2019,F3_X,0,1.057,0,1.15,-0.093,-17.1588957164293,-24.9105513518015,-9.40724008105722
2020,F3_X,0.000172,0,0,1.057,-1.057,-16.7289051376834,-24.5053559143228,-8.95245436104393
2021,F3_X,0.157025,0,0.000172,0,0,-16.4650505349786,-24.2598222578954,-8.67027881206179
2022,F3_X,0.27718,0.1784327692,0.157025,0,0.1784327692,-16.0821846939986,-23.8716424439839,-8.29272694401328
2023,F3_X,-15.5768708751696,-0.3512768112,0.27718,0.1784327692,-0.5297095804,-15.5768708751696,-23.3735016399991,-7.7802401103401
2018,S4_S7_X,0,0,,,,,,
2019,S4_S7_X,0.067,0.0201306,0,0,0.0201306,-16.4732935606894,-24.2676334370506,-8.67895368432808
2020,S4_S7_X,0,0,0.067,0.0201306,-0.0201306,-16.2776848630999,-24.0714045770835,-8.48396514911617
2021,S4_S7_X,24.768717,1.513011258,0,0,1.513011258,-17.047874560171,-24.8149083406306,-9.28084077971148
2022,S4_S7_X,1.716375,4.141718,24.768717,1.513011258,2.628706742,52.8664479092178,45.1929300532784,60.5399657651572
2023,S4_S7_X,-12.7078915840791,0.39343876341,1.716375,4.141718,-3.74827923659,-12.7078915840791,-20.4329597391622,-4.98282342899594
2018,S97_X,0,0,,,,,,
2019,S97_X,0.0322,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2020,S97_X,0.542767,0,0.0322,0,0,-16.3728498070682,-24.1673085514621,-8.57839106267421
2021,S97_X,1.861709,0.396511258,0.542767,0,0.396511258,-15.0556626394405,-22.8369697745249,-7.27435550435617
2022,S97_X,0.955103,0.0035985696075,1.861709,0.396511258,-0.3929126883925,-11.2063225186009,-18.976501933459,-3.43614310374281
2023,S97_X,-13.8706306886768,0.3993310434253,0.955103,0.0035985696075,0.3957324738178,-13.8706306886768,-21.6479721367582,-6.09328924059542
2018,VNM,2.065982,7.730489174838,,,,,,
2019,VNM,1.36474,11.0246321179717,2.065982,7.730489174838,3.29414294313375,-16.6873697492387,-24.2637961859333,-9.11094331254407
2020,VNM,4.974858,10.131797174454,1.36474,11.0246321179717,-0.892834943517732,-19.1831982383818,-26.7672015048785,-11.5991949718852
2021,VNM,4.796369,5.8637125481148,4.974858,10.131797174454,-4.26808462633921,-6.92539715407166,-14.5180654652446,0.667271157101302
2022,VNM,2.457676,1.2639481548,4.796369,5.8637125481148,-4.5997643933148,-4.60543715132482,-12.2816043895387,3.07073008688902
2023,VNM,-9.92203697933043,0.5628065,2.457676,1.2639481548,-0.7011416548,-9.92203697933043,-17.6597482909457,-2.18432566771515
2018,CPV,1.166337,0.080880255955,,,,,,
2019,CPV,2.893848,0.165698076993746,1.166337,0.080880255955,0.0848178210387465,-13.1918744838276,-20.9705568045313,-5.41319216312391
2020,CPV,0.926416,0.157855874415014,2.893848,0.165698076993746,-0.00784220257873239,-8.23691024503311,-15.9997746100177,-0.474045880048551
2021,CPV,1.057495,0.0240873718398028,0.926416,0.157855874415014,-0.133768502575211,-13.8472238026958,-21.6296248278514,-6.06482277754013
2022,CPV,0.322831,0.01109066763,1.057495,0.0240873718398028,-0.0129967042098028,-13.4315480243047,-21.2156814263993,-5.64741462221015
2023,CPV,-15.5389580233,0,0.322831,0.01109066763,-0.01109066763,-15.5389580233,-23.3303918624263,-7.7475241841737
2018,TJK,0.108413,0,,,,,,
2019,TJK,0.257253,0.000607503777746479,0.108413,0,0.000607503777746479,-16.153685157342,-23.9473892041675,-8.35998111051644
2020,TJK,0.246247,0.00481956230401409,0.257253,0.000607503777746479,0.00421205852626761,-15.7269839404314,-23.5191494201476,-7.93481846071527
2021,TJK,1.352406,0.142153761439803,0.246247,0.00481956230401409,0.137334199135789,-15.8125742580626,-23.6018315212872,-8.02331699483801
2022,TJK,0.211974,0.0370690424,1.352406,0.142153761439803,-0.105084719039803,-12.6219875513692,-20.4006003999262,-4.84337470281207
2023,TJK,-15.8645607438831,0,0.211974,0.0370690424,-0.0370690424,-15.8645607438831,-23.6565417024149,-8.07257978535129
2018,YEM,61.336716,53.000833329,,,,,,
2019,YEM,47.949654,37.631501770901,61.336716,53.000833329,-15.369331558099,132.418566861547,121.940715501824,142.89641822127
2020,YEM,46.183752,18.67035503542,47.949654,37.631501770901,-18.961146735481,105.007674708148,95.9698659593277,114.045483456969
2021,YEM,48.278451,9.9270747818398,46.183752,18.67035503542,-8.74328025358021,108.013509198109,100.027828288836,115.999190107382
2022,YEM,106.111006,29.3037311125,48.278451,9.9270747818398,19.3766563306602,108.764384003718,100.348118826848,117.180649180588
2023,YEM,271.844149834284,25.6093007465,106.111006,29.3037311125,-3.694430366,271.844149834284,261.532684332276,282.155615336292
2018,BTN,0,0,,,,,,
2019,BTN,0,0.000607503777746479,0,0,0.000607503777746479,-16.465779497137,-24.2605397945326,-8.67101919974129
2020,BTN,0,0.00481956230401409,0,0.000607503777746479,0.00421205852626761,-16.4675520014138,-24.2622093601922,-8.67289464263546
2021,BTN,6.68528,6.6071514918398,0,0.00481956230401409,6.60233192953579,-19.0097118090145,-26.7561497255609,-11.2632738924681
2022,BTN,6.950265,6.72308066,6.68528,6.6071514918398,0.115929168160197,-1.45407564661985,-9.00139911619933,6.09324782295962
2023,BTN,1.07330002083265,2.06336777975,6.950265,6.72308066,-4.65971288025,1.07330002083265,-6.56884139790835,8.71544143957365
2018,CIV,8.662601,0,,,,,,
2019,CIV,8.273966,0.000607503777746479,8.662601,0,0.000607503777746479,8.4717163751522,0.73251727432489,16.2109154759795
2020,CIV,3.446709,7.60873757450201,8.273966,0.000607503777746479,7.60813007072427,4.42455784747907,-3.26377701876121,12.1128927137193
2021,CIV,1.325896,0.496326932569803,3.446709,7.60873757450201,-7.11241064193221,-8.63011947759481,-16.3622351211015,-0.898003834088099
2022,CIV,1.959082,2.117031545664,1.325896,0.496326932569803,1.6207046130942,-13.5870857000896,-21.3208618833437,-5.85330951683551
2023,CIV,-11.3533051013483,0,1.959082,2.117031545664,-2.117031545664,-11.3533051013483,-19.0984823388291,-3.60812786386762
2018,LCA,0.163764,0,,,,,,
2019,LCA,0.163866,1.20652750377775,0.163764,0,1.20652750377775,-16.4584786252369,-24.2286992657376,-8.68825798473621
2020,LCA,0,0.00481956230401409,0.163866,1.20652750377775,-1.20170794147373,-16.2962861141255,-24.068839083261,-8.52373314499005
2021,LCA,0,2.0556425418398,0,0.00481956230401409,2.05082297953579,-17.2579237155547,-25.0172917930243,-9.49855563808505
2022,LCA,0,0,0,2.0556425418398,-2.0556425418398,-16.9777243974759,-24.7418689764011,-9.21357981855064
2023,LCA,-16.6316999586237,0.43170329,0,0,0.43170329,-16.6316999586237,-24.4175563048461,-8.84584361240123
2018,SSD,154.148596,6.7998059905,,,,,,
2019,SSD,153.417139,21.0854780741777,154.148596,6.7998059905,14.2856720836777,417.480699862258,404.37279513288,430.588604591636
2020,SSD,128.625,30.73603880587,153.417139,21.0854780741777,9.65056073169227,408.101318278313,395.211179796651,420.991456759975
2021,SSD,87.165853,18.1922292043398,128.625,30.73603880587,-12.5438096015302,339.154214204627,327.490190803108,350.818237606145
2022,SSD,74.785208,19.10621927263,87.165853,18.1922292043398,0.913990068290197,222.577142507139,213.376609996618,231.777675017659
2023,SSD,186.66434357086,19.22116960475,74.785208,19.10621927263,0.114950332119999,186.66434357086,177.960678907779,195.368008233942
2018,BLZ,0,0,,,,,,
2019,BLZ,0.645488,0.362383503777747,0,0,0.362383503777747,-16.6050201086048,-24.3922545126175,-8.81778570459218
2020,BLZ,0,0.00481956230401409,0.645488,0.362383503777747,-0.357563941473732,-14.6994901410123,-22.4810662886185,-6.91791399340604
2021,BLZ,0.21675,0.575063981839803,0,0.00481956230401409,0.570244419535789,-16.6880775565485,-24.4710465448235,-8.90510856827349
2022,BLZ,0,0,0.21675,0.575063981839803,-0.575063981839803,-15.9848572792668,-23.7668646096413,-8.20284994889236
2023,BLZ,-16.4937995301145,0.0734093634048,0,0,0.0734093634048,-16.4937995301145,-24.2870003608195,-8.70059869940944
2018,ERI,1.266711,0,,,,,,
2019,ERI,0.298692,0.000607503777746479,1.266711,0,0.000607503777746479,-12.8192303447654,-20.6022160121735,-5.03624467735721
2020,ERI,0.386556,0.0142672423040141,0.298692,0.000607503777746479,0.0136597385262676,-15.6113274901435,-23.4028922004731,-7.81976277981384
2021,ERI,0.036566,0.00794909183980282,0.386556,0.0142672423040141,-0.00631815046421127,-15.3593603546232,-23.1499523813318,-7.56876832791457
2022,ERI,0,0,0.036566,0.00794909183980282,-0.00794909183980282,-16.3622617435095,-24.1565197961568,-8.56800369086215
2023,ERI,-16.4655456806387,0,0,0,0,-16.4655456806387,-24.2603190864801,-8.67077227479723
2018,GMB,3.283693,0.211218868901334,,,,,,
2019,GMB,1.192776,0.0493293077124131,3.283693,0.211218868901334,-0.161889561188921,-7.08421451668106,-14.8456980226775,0.67726898931539
2020,GMB,3.035956,2.13996368266401,1.192776,0.0493293077124131,2.0906343749516,-13.8677587465452,-21.6132457038688,-6.1222717892215
2021,GMB,3.868892,0.896375715705969,3.035956,2.13996368266401,-1.24358796695804,-8.60396139575745,-16.3170505645689,-0.890872226945979
2022,GMB,0.016778,-8.37933333333333e-09,3.868892,0.896375715705969,-0.896375724085302,-5.55129670021895,-13.2975455539971,2.19495215355922
2023,GMB,-16.4172459466638,0,0.016778,-8.37933333333333e-09,8.37933333333333e-09,-16.4172459466638,-24.2118552966851,-8.62263659664245
2018,SLE,1.197187,0.442640601955556,,,,,,
2019,SLE,0.679836,0.985289053813302,1.197187,0.442640601955556,0.542648451857746,-13.5086449989186,-21.2632956321496,-5.75399436568749
2020,SLE,0.246848,1.26654422834679,0.679836,0.985289053813302,0.281255174533488,-15.2414257939663,-22.985161081844,-7.49769050608869
2021,SLE,0.206827,0.330396930441525,0.246848,1.26654422834679,-0.936147297905265,-16.1976634346272,-23.9607264461646,-8.43460042308977
2022,SLE,0,0.809798483620167,0.206827,0.330396930441525,0.479401553178642,-16.2641383601019,-24.0338068272388,-8.49446989296498
2023,SLE,-16.8527442090542,0.481788677105,0,0.809798483620167,-0.328009806515167,-16.8527442090542,-24.6221216523943,-9.0833667657141
2018,AZE,0.552739,0.307674,,,,,,
2019,AZE,0.901193,0.536770303777747,0.552739,0.307674,0.229096303777747,-15.1575979889914,-22.9297124899233,-7.38548348805957
